Site,Condition,q_50_nuc_nucleus,q_50_nuc_sensor,q_50_collar_sensor
1,DMSO,7808.5,2994.0,2527.0
1,DMSO,2263.0,2225.0,2207.5
1,DMSO,4674.0,2854.0,2303.0
1,DMSO,4401.0,3220.0,2696.5
1,DMSO,4821.0,2571.0,2460.0
1,DMSO,8585.0,3400.0,2891.0
1,DMSO,3464.5,2788.5,2371.0
1,DMSO,4587.0,3280.0,2903.5
1,DMSO,6066.0,2414.0,2229.0
1,DMSO,6407.5,3235.5,2323.5
1,DMSO,6247.0,3623.0,2924.5
1,DMSO,10918.5,3629.0,3103.0
1,DMSO,8937.0,3424.0,3030.0
1,DMSO,8878.5,3448.0,2754.0
1,DMSO,3060.0,2325.0,1598.5
1,DMSO,6615.0,3342.0,2973.5
1,DMSO,5312.0,3009.5,2645.0
1,DMSO,3303.0,2400.0,2177.0
1,DMSO,4671.0,2955.5,2739.0
1,DMSO,4947.0,3367.5,2401.0
1,DMSO,6545.0,2784.0,2180.0
1,DMSO,4686.0,3885.0,2596.0
1,DMSO,3852.0,2333.0,1902.5
1,DMSO,4229.0,3005.0,2211.0
1,DMSO,4681.0,2835.0,2645.0
1,DMSO,6646.0,3319.0,2756.5
1,DMSO,4268.0,2040.0,960.0
1,DMSO,4052.5,3234.5,2369.0
1,DMSO,4248.0,3452.5,2877.0
1,DMSO,3561.5,2732.0,2246.0
1,DMSO,5033.0,3095.0,2165.0
1,DMSO,1962.0,1961.0,1893.0
1,DMSO,2116.0,592.0,233.0
1,DMSO,2312.0,2065.0,807.0
1,DMSO,1353.5,610.0,119.0
1,DMSO,2369.0,994.0,383.5
1,DMSO,2736.5,1780.0,606.0
1,DMSO,1285.0,488.0,193.0
1,DMSO,2300.0,1259.0,405.0
1,DMSO,2935.5,1517.0,867.0
1,DMSO,1713.0,615.5,212.5
1,DMSO,2192.0,992.0,422.0
1,DMSO,2285.0,1028.5,456.5
1,DMSO,2976.0,1211.0,605.0
1,DMSO,401.0,518.0,75.0
1,DMSO,1723.0,1277.0,906.5
1,DMSO,3814.5,1037.0,748.0
1,DMSO,5456.0,2469.0,888.0
1,DMSO,1012.0,231.0,184.0
1,DMSO,660.0,1014.0,116.5
1,DMSO,7015.0,3955.5,2558.5
1,DMSO,5641.5,1133.0,503.0
1,DMSO,4684.0,1281.5,439.0
1,DMSO,2948.0,2108.5,1307.5
1,DMSO,102.5,513.0,312.0
1,DMSO,4186.0,1523.0,695.0
1,DMSO,850.0,193.0,140.0
1,DMSO,2685.5,1166.0,229.0
1,DMSO,1199.0,1350.5,1018.0
1,DMSO,4161.5,1496.5,804.5
1,DMSO,120.0,165.0,159.0
1,DMSO,3803.5,2334.0,1361.0
1,DMSO,2572.0,1311.0,750.0
1,DMSO,4805.0,1357.0,575.0
1,DMSO,725.0,457.0,420.0
1,DMSO,4161.5,1007.0,461.5
1,DMSO,2904.0,1546.0,1269.0
1,DMSO,983.5,559.0,343.5
1,DMSO,415.0,119.0,77.0
1,DMSO,6286.0,4091.0,2541.0
1,DMSO,1607.5,320.0,247.0
1,DMSO,2499.5,1226.0,184.0
1,DMSO,4862.5,1702.5,894.0
1,DMSO,418.5,630.0,250.0
1,DMSO,104.5,106.5,50.0
1,DMSO,3677.0,712.0,498.0
1,DMSO,4038.0,1920.0,1071.0
1,DMSO,2682.0,1463.0,1206.0
1,DMSO,4673.0,1744.0,1115.5
1,DMSO,4112.0,1680.0,1218.0
1,DMSO,3609.0,2006.0,690.0
1,DMSO,3622.0,2142.5,726.0
1,DMSO,117.0,563.0,90.0
1,DMSO,2217.0,910.0,852.0
1,DMSO,2350.0,1364.5,1341.0
1,DMSO,5059.0,1984.0,1284.0
1,DMSO,2193.0,1032.0,596.0
1,DMSO,173.0,973.5,218.5
1,DMSO,6945.0,1846.5,1347.0
1,DMSO,5762.0,3482.0,2407.0
1,DMSO,4043.0,1621.0,526.5
1,DMSO,4716.5,2001.0,1739.0
1,DMSO,4932.0,2103.0,1178.0
1,DMSO,9303.0,3686.0,2910.0
1,DMSO,6276.0,2375.0,1429.0
1,DMSO,11286.0,3880.5,2980.5
1,DMSO,6675.0,2066.0,1219.5
1,DMSO,1741.0,1761.0,1654.5
1,DMSO,9519.0,3842.0,2858.5
1,DMSO,3163.0,1318.0,1171.0
1,DMSO,4608.5,2377.0,1921.0
1,DMSO,6634.5,3165.5,2138.0
1,DMSO,2306.5,1433.5,379.0
1,DMSO,5463.0,1848.0,1190.0
1,DMSO,3679.0,1898.0,1662.0
1,DMSO,6273.0,1954.0,1538.0
1,DMSO,6196.0,3342.0,2686.0
1,DMSO,1667.5,2134.5,2147.0
1,DMSO,7523.0,3071.0,2614.0
1,DMSO,14827.5,2423.0,2072.0
1,DMSO,8160.0,3028.0,2351.0
1,DMSO,6583.0,2706.0,2097.0
1,DMSO,6222.0,2012.0,1328.0
1,DMSO,6433.0,2496.0,1716.0
1,DMSO,4696.0,2224.0,1902.0
1,DMSO,5336.0,1846.0,1978.0
1,DMSO,5842.0,2163.0,1722.0
1,DMSO,5431.0,2288.0,2051.0
1,DMSO,6391.5,2923.5,2231.5
1,DMSO,3885.0,1781.5,1290.0
1,DMSO,7027.0,3264.0,2196.0
1,DMSO,4637.5,2947.5,2840.0
1,DMSO,6902.5,2278.0,1986.5
1,DMSO,4536.0,1999.0,2021.0
1,DMSO,6002.0,2837.0,2319.0
1,DMSO,4923.0,1954.0,1897.0
1,DMSO,5336.5,1923.5,1558.0
1,DMSO,6600.5,2428.5,1302.0
1,DMSO,5478.0,2489.0,1714.0
1,DMSO,6548.0,1907.0,1207.0
1,DMSO,5502.0,2370.0,2266.0
1,DMSO,6195.5,2681.0,2370.5
1,DMSO,9389.0,2811.0,2922.0
1,DMSO,5613.0,2575.0,2362.0
1,DMSO,6813.0,2045.0,1998.0
1,DMSO,6688.0,2771.0,1586.0
1,DMSO,6464.0,3024.0,2235.0
1,DMSO,530.5,86.0,63.0
1,DMSO,5341.0,3048.0,2974.0
1,DMSO,4972.0,2291.0,1963.0
1,DMSO,5684.0,1998.0,2187.0
1,DMSO,4366.5,1932.0,2029.5
1,DMSO,7549.5,3031.5,1803.5
1,DMSO,8768.0,3727.0,3038.0
1,DMSO,5866.5,2409.5,2225.0
1,DMSO,4756.0,2331.0,1635.5
1,DMSO,5885.0,2734.0,2637.0
1,DMSO,255.5,32.0,21.0
1,DMSO,4026.0,1869.0,1894.0
1,DMSO,5170.0,2653.0,1569.5
1,DMSO,9522.0,3328.5,2587.5
1,DMSO,7531.0,2914.0,2402.0
1,DMSO,6812.0,2666.0,2397.5
1,DMSO,6967.5,3279.5,2984.0
1,DMSO,6215.0,3770.0,3149.5
1,DMSO,7787.5,3387.5,2678.0
1,DMSO,5601.0,2401.5,2438.0
1,DMSO,6692.0,3664.0,3168.5
1,DMSO,5560.0,2345.0,1967.5
1,DMSO,4007.0,2055.0,2104.5
1,DMSO,4530.0,2362.0,2103.0
1,DMSO,5082.0,2146.0,1614.0
1,DMSO,4825.0,2076.0,2020.0
1,DMSO,3295.0,1680.0,950.0
1,DMSO,5921.5,2800.0,2649.0
1,DMSO,6050.0,3024.0,2767.5
1,DMSO,5737.0,2943.0,2236.0
1,DMSO,6506.0,2859.5,2695.0
1,DMSO,4525.0,2520.0,2432.0
1,DMSO,6851.0,3701.0,3299.0
1,DMSO,2583.0,1091.0,767.0
1,DMSO,4829.0,2884.0,2855.5
1,DMSO,4282.0,3141.0,3002.0
1,DMSO,4515.0,2308.0,2070.0
1,DMSO,5162.0,2607.0,1561.0
1,DMSO,4341.0,1839.0,1236.0
1,DMSO,5279.5,2570.0,2457.0
1,DMSO,2692.0,1002.0,775.0
1,DMSO,5099.5,2551.5,2474.0
1,DMSO,4393.0,3319.5,3279.5
1,DMSO,4005.0,1926.0,1494.0
1,DMSO,7563.0,3055.0,1856.0
1,DMSO,6428.5,2602.0,2618.0
1,DMSO,6093.0,3638.0,3071.0
1,DMSO,4417.5,1777.0,1553.0
1,DMSO,6207.0,2929.0,2478.5
1,DMSO,4407.5,2141.5,2167.0
1,DMSO,5136.0,2502.0,2366.0
1,DMSO,3830.0,2380.0,2104.0
1,DMSO,3750.0,3105.0,3107.0
1,DMSO,4832.0,2351.0,2083.0
1,DMSO,3736.0,1301.0,960.0
1,DMSO,3747.5,2723.5,2548.5
1,DMSO,3554.5,2560.5,2520.0
1,DMSO,2755.0,2164.0,2166.5
1,DMSO,3132.0,1965.0,1990.0
1,DMSO,3782.5,2334.0,2264.0
1,DMSO,3054.0,1805.0,1653.0
1,DMSO,4356.0,3066.0,2997.0
1,DMSO,4206.0,3022.0,2805.5
1,DMSO,3192.0,1493.0,1529.0
1,DMSO,1290.0,852.0,572.5
1,DMSO,5153.5,2800.5,2683.0
1,DMSO,5442.0,2263.0,1804.0
1,DMSO,3503.0,2444.0,2441.5
1,DMSO,6561.0,3086.0,2536.0
1,DMSO,4298.0,1855.0,1769.0
1,DMSO,3233.0,2120.0,1555.0
1,DMSO,4030.0,2440.0,2274.5
1,DMSO,3711.0,1584.0,1250.5
1,DMSO,3679.0,1641.0,1149.0
1,DMSO,5556.5,3705.5,3267.0
1,DMSO,6509.0,2436.0,2485.0
1,DMSO,3377.0,2212.0,1554.0
1,DMSO,4159.0,1979.5,1714.0
1,DMSO,3272.5,1929.5,1824.0
1,DMSO,5300.0,2877.0,2516.5
1,DMSO,4799.5,3399.5,2887.5
1,DMSO,3340.0,2307.0,2229.0
1,DMSO,6284.5,2479.5,2342.0
1,DMSO,3219.0,1625.0,1367.0
1,DMSO,4503.0,2873.0,2410.0
1,DMSO,4500.0,2260.0,2046.5
1,DMSO,4422.0,2342.0,2285.0
1,DMSO,6200.5,3232.5,2394.5
1,DMSO,1775.0,1043.0,811.0
1,DMSO,4160.0,3074.5,2724.0
1,DMSO,4224.0,2761.0,2365.0
1,DMSO,5028.0,2002.0,1545.0
1,DMSO,3332.5,1809.5,1757.0
1,DMSO,4289.0,2304.0,2163.5
1,DMSO,5439.0,1924.0,1672.0
1,DMSO,4167.0,2215.0,2168.0
1,DMSO,4274.0,1903.0,1859.0
1,DMSO,3311.5,2345.0,2262.0
1,DMSO,1929.0,1041.0,783.0
1,DMSO,7185.0,3358.0,2860.5
1,DMSO,3130.0,1979.0,1909.0
1,DMSO,4522.0,2556.0,1836.0
1,DMSO,3749.0,2048.0,1742.0
1,DMSO,4822.0,1983.0,1376.5
1,DMSO,4370.0,2547.0,2093.5
1,DMSO,2779.0,1653.5,1489.0
1,DMSO,3676.0,2040.0,1744.0
1,DMSO,1693.0,1716.0,866.0
1,DMSO,1065.0,1135.0,649.0
1,DMSO,3699.0,1675.0,1629.0
1,DMSO,3267.0,1953.5,1753.0
1,DMSO,2820.5,1972.5,1641.0
1,DMSO,3040.5,2197.0,1896.0
1,DMSO,3911.0,1686.0,1437.0
1,DMSO,2891.0,1434.0,1356.0
1,DMSO,3748.0,2384.0,2126.0
1,DMSO,5182.0,1889.0,1313.5
1,DMSO,1230.0,1559.5,1040.5
1,DMSO,3579.0,1779.0,1368.0
1,DMSO,833.0,1083.0,709.0
1,DMSO,3258.0,2031.0,1589.5
1,DMSO,2463.0,1047.0,897.0
1,DMSO,2338.0,1211.0,1085.5
1,DMSO,1567.0,1007.0,710.0
1,DMSO,5221.0,1828.0,1021.5
1,DMSO,3499.0,1757.0,1054.0
1,DMSO,3620.5,2212.0,1521.5
1,DMSO,5458.5,1271.0,1002.0
1,DMSO,1006.0,445.0,325.0
1,DMSO,2065.5,1222.0,985.5
1,DMSO,2903.5,1004.0,561.0
1,DMSO,5982.0,1999.0,1497.0
1,DMSO,3965.5,1924.0,1194.5
1,DMSO,3516.0,1478.0,1458.0
1,DMSO,1619.0,1237.0,951.5
1,DMSO,2479.0,893.0,834.0
1,DMSO,1789.0,1091.0,691.0
1,DMSO,1588.0,495.0,489.0
1,DMSO,1725.0,884.5,745.0
1,DMSO,2590.0,1387.0,840.0
1,DMSO,2267.0,1362.0,1356.0
1,DMSO,2563.0,1297.0,608.0
1,DMSO,3194.5,1628.0,1425.0
1,DMSO,1968.5,1028.0,902.0
1,DMSO,470.0,363.0,315.0
1,DMSO,2221.0,1197.0,1222.0
1,DMSO,2945.5,1446.0,866.0
1,DMSO,3075.0,1857.0,1637.0
1,DMSO,1847.5,1078.5,648.0
1,DMSO,2286.0,1049.0,1092.0
1,DMSO,1722.0,1058.0,395.5
1,DMSO,2227.0,1276.0,0.0
1,DMSO,8098.0,1696.0,435.0
1,DMSO,8997.5,2014.0,1697.0
1,DMSO,9685.0,2091.0,777.0
1,DMSO,8512.0,1681.0,1115.0
1,DMSO,8911.0,1880.0,1629.0
1,DMSO,9495.5,1666.0,1019.0
1,DMSO,11880.0,2066.0,1628.0
1,DMSO,10265.0,2016.0,1582.5
1,DMSO,9022.5,1931.0,1782.0
1,DMSO,8197.0,1722.0,888.0
1,DMSO,9652.0,1930.0,1645.0
1,DMSO,12169.5,1983.0,1659.0
1,DMSO,11776.0,2207.0,1593.0
1,DMSO,12517.0,2132.0,1569.0
1,DMSO,11179.0,1986.5,1312.0
1,DMSO,7537.5,1790.0,1532.0
1,DMSO,9714.0,1872.0,1542.0
1,DMSO,9599.0,1749.0,1311.5
1,DMSO,10564.5,1796.5,1633.0
1,DMSO,9982.0,2027.0,1761.5
1,DMSO,11388.0,2259.0,1594.0
1,DMSO,10156.0,1990.0,1766.0
1,DMSO,9210.5,1499.0,1418.0
1,DMSO,7963.0,1595.0,1269.0
1,DMSO,7877.0,1792.0,790.0
1,DMSO,8094.0,1560.0,1494.0
1,DMSO,11562.0,1952.0,1625.0
1,DMSO,11620.0,1886.0,1468.0
1,DMSO,12158.5,2084.0,1552.0
1,DMSO,7098.0,1629.0,1062.0
1,DMSO,8744.0,1903.0,1582.0
1,DMSO,7547.5,1670.0,1102.0
1,DMSO,10102.0,1976.0,1388.0
1,DMSO,9562.0,1776.0,1505.5
1,DMSO,6510.0,1783.5,1233.5
1,DMSO,8336.0,2040.0,1579.0
1,DMSO,8746.5,1886.5,1160.5
1,DMSO,9227.5,1940.0,1115.0
1,DMSO,1396.0,1108.0,204.5
1,DMSO,1968.0,2045.0,1158.0
1,DMSO,2210.0,1789.0,831.5
1,DMSO,2084.0,2591.0,1918.0
1,DMSO,566.0,1522.0,401.0
1,DMSO,2818.0,1297.0,899.0
1,DMSO,1617.0,1985.0,1613.0
1,DMSO,4281.0,1475.0,1225.5
1,DMSO,2395.5,2379.0,1912.5
1,DMSO,2116.0,1616.0,809.0
1,DMSO,2635.5,2088.0,725.0
1,DMSO,2672.0,1209.0,588.0
1,DMSO,3313.0,1847.0,888.5
1,DMSO,2748.5,2893.0,2379.0
1,DMSO,3041.0,1750.0,1796.0
1,DMSO,2858.0,1716.0,738.0
1,DMSO,3808.5,2252.5,2009.0
1,DMSO,2609.5,2390.5,1158.5
1,DMSO,4156.0,1563.0,1417.0
1,DMSO,2140.5,1637.5,699.0
1,DMSO,4408.0,2648.5,2469.0
1,DMSO,6807.0,2500.0,1785.5
1,DMSO,4985.0,1961.0,1827.5
1,DMSO,1682.5,2109.0,695.0
1,DMSO,4091.0,3864.5,2423.0
1,DMSO,5483.0,2426.0,2081.0
1,DMSO,7245.0,2174.0,1346.0
1,DMSO,6295.0,2430.0,2233.0
1,DMSO,4635.0,4609.0,2932.5
1,DMSO,3736.0,2333.0,1916.5
1,DMSO,9121.0,2496.0,2114.0
1,DMSO,5433.0,2687.0,2324.0
1,DMSO,7111.0,2610.0,2338.0
1,DMSO,8365.0,3006.0,2413.5
1,DMSO,4764.0,3322.0,2680.5
1,DMSO,7391.0,2731.0,2424.5
1,DMSO,5355.5,2698.0,2260.0
1,DMSO,5650.5,2149.0,1819.5
1,DMSO,7477.0,2997.0,2782.0
1,DMSO,5731.0,3392.0,2459.0
1,DMSO,6193.0,3547.0,3088.0
1,DMSO,4193.0,2429.0,2019.0
1,DMSO,6541.0,2180.0,2417.5
1,DMSO,5950.0,4210.0,3213.0
1,DMSO,4914.5,2717.5,2271.0
1,DMSO,5290.0,2821.0,1821.0
1,DMSO,5089.5,3240.0,2512.5
1,DMSO,15357.0,3645.0,2464.0
1,DMSO,4740.0,2902.0,2274.0
1,DMSO,6417.0,3024.0,2455.0
1,DMSO,4285.0,2226.0,1660.0
1,DMSO,6208.0,4532.0,3368.5
1,DMSO,6283.0,2201.0,2128.0
1,DMSO,5026.5,3156.5,2685.0
1,DMSO,5388.0,3041.0,2480.0
1,DMSO,3061.0,3118.0,2280.0
1,DMSO,5283.0,4216.0,3068.0
1,DMSO,6242.5,2236.5,2095.5
1,DMSO,4100.0,3354.0,2495.0
1,DMSO,4705.0,2825.5,2578.0
1,DMSO,4905.0,4005.0,3183.0
1,DMSO,4909.0,4378.0,3644.5
1,DMSO,7480.0,2971.0,2414.0
1,DMSO,4681.0,3280.5,2856.0
1,DMSO,4627.0,2964.0,1990.0
1,DMSO,4561.0,3309.0,2902.0
1,DMSO,2936.0,3592.0,2762.5
1,DMSO,6074.0,2458.0,2116.0
1,DMSO,7520.0,2487.0,2022.0
1,DMSO,5108.0,3232.0,2751.0
1,DMSO,3782.0,2750.0,2415.0
1,DMSO,6392.0,3380.0,2703.0
1,DMSO,4436.0,1913.0,1992.5
1,DMSO,4410.0,2454.0,2173.0
1,DMSO,3823.0,2538.0,2294.0
1,DMSO,3820.0,2924.0,2610.5
1,DMSO,3191.0,2682.0,1527.0
1,DMSO,3773.0,3287.0,2612.0
1,DMSO,2823.0,2752.5,1935.0
1,DMSO,3669.0,2798.0,2387.0
1,DMSO,3767.5,1903.0,1669.0
1,DMSO,2957.0,1704.0,1750.0
1,DMSO,4068.0,1630.0,1398.5
1,DMSO,2699.0,2277.0,1452.0
1,DMSO,2922.0,1556.0,731.0
1,DMSO,10231.0,4243.0,3823.0
1,DMSO,10260.0,3960.0,2909.0
1,DMSO,8642.0,3954.0,3668.0
1,DMSO,9574.0,4302.0,3652.5
1,DMSO,9609.5,3882.0,3002.0
1,DMSO,9652.0,4189.0,3469.0
1,DMSO,10093.5,3901.0,3244.0
1,DMSO,10611.0,4940.0,3495.5
1,DMSO,9658.0,4725.0,4116.5
1,DMSO,10066.5,3881.0,3563.0
1,DMSO,8550.5,3104.5,3285.0
1,DMSO,6625.0,3520.0,3167.5
1,DMSO,10467.0,4905.0,3686.0
1,DMSO,8152.0,3168.0,2912.0
1,DMSO,6814.0,4349.0,3381.0
1,DMSO,10255.0,4027.0,4159.0
1,DMSO,10045.0,3576.0,3958.0
1,DMSO,7530.0,3390.5,3305.0
1,DMSO,7994.0,3368.0,2804.0
1,DMSO,7807.0,3392.0,3062.0
1,DMSO,8502.0,3174.0,3580.5
1,DMSO,4408.0,3218.0,1711.5
1,DMSO,11814.0,4712.0,4256.0
1,DMSO,10345.0,3656.0,4016.0
1,DMSO,10298.5,4015.5,3680.5
1,DMSO,7243.0,2825.0,3317.0
1,DMSO,6165.0,4434.0,3520.0
1,DMSO,8017.0,4084.0,3373.0
1,DMSO,13490.0,6367.0,4822.0
1,DMSO,5750.0,3282.0,3289.0
1,DMSO,13223.0,4402.0,4119.0
1,DMSO,13859.5,4735.0,4067.0
1,DMSO,9597.0,4401.0,3998.0
1,DMSO,11380.0,5204.0,3647.0
1,DMSO,14199.0,6330.0,4765.0
1,DMSO,6523.5,3064.0,3208.0
1,DMSO,6598.0,3032.0,3231.0
1,DMSO,7853.0,3406.0,3097.5
1,DMSO,10623.0,4531.0,4162.0
1,DMSO,7947.0,4311.0,3935.5
1,DMSO,7334.0,3835.5,3293.5
1,DMSO,10538.0,4816.0,4014.5
1,DMSO,6490.0,3398.0,3580.5
1,DMSO,9316.0,3328.0,3123.5
1,DMSO,4795.0,3530.0,2789.0
1,DMSO,9072.5,4002.0,3926.0
1,DMSO,6164.5,3558.5,2831.0
1,DMSO,9307.0,4122.0,4136.0
1,DMSO,6630.0,2825.0,2357.0
1,DMSO,9386.0,3417.0,2959.0
1,DMSO,8788.5,3595.5,3870.0
1,DMSO,5261.5,3737.5,2701.0
1,DMSO,7881.0,4019.0,3613.0
1,DMSO,9262.5,4389.5,3911.0
1,DMSO,7144.0,3084.0,2580.0
1,DMSO,4529.5,3505.0,2560.0
1,DMSO,8502.5,3380.0,2530.0
1,DMSO,9437.0,3818.5,2497.0
1,DMSO,122.0,2014.5,2158.0
1,DMSO,198.0,1769.0,1771.5
1,DMSO,2951.0,2628.0,2612.0
1,DMSO,7254.0,5318.0,4001.5
1,DMSO,4974.0,1515.0,570.0
1,DMSO,7668.0,3506.5,3150.0
1,DMSO,4418.0,1276.5,391.0
1,DMSO,6422.5,4410.0,3383.0
1,DMSO,6810.0,2842.0,1455.5
1,DMSO,7425.5,3438.5,2828.0
1,DMSO,6663.0,4524.0,4375.0
1,DMSO,6263.5,2978.0,1191.0
1,DMSO,5510.5,3084.0,2429.5
1,DMSO,8520.0,3582.0,2768.5
1,DMSO,8504.5,2673.0,2072.0
1,DMSO,6806.0,2890.0,1807.0
1,DMSO,9559.0,5635.0,4136.5
1,DMSO,7284.0,3321.0,2649.5
1,DMSO,10281.5,3113.5,2324.5
1,DMSO,11816.5,3647.5,2510.0
1,DMSO,7449.0,4558.0,3364.0
1,DMSO,4875.0,3505.5,3578.0
1,DMSO,5144.0,3798.0,2918.0
1,DMSO,6889.0,4440.0,3975.0
1,DMSO,5626.0,2684.0,1672.0
1,DMSO,9487.5,3087.5,2239.0
1,DMSO,5649.5,2535.0,1443.0
1,DMSO,5812.0,3958.0,3272.5
1,DMSO,5615.0,4056.0,4111.5
1,DMSO,8030.0,2257.0,1925.5
1,DMSO,5197.5,3660.0,2781.0
1,DMSO,5776.0,2252.0,2163.5
1,DMSO,5645.0,1498.0,1386.0
1,DMSO,6333.0,3627.0,3101.0
1,DMSO,6249.0,3035.0,2673.0
1,DMSO,8237.0,4862.0,3417.0
1,DMSO,5563.0,3172.0,2798.0
1,DMSO,4202.5,2063.5,1707.0
1,DMSO,6443.0,2194.0,1639.0
1,DMSO,7608.0,4300.0,3860.0
1,DMSO,4498.5,2996.0,2379.5
1,DMSO,5062.5,2732.5,2244.5
1,DMSO,8929.0,4991.0,4485.0
1,DMSO,7980.0,3827.0,3602.5
1,DMSO,5164.5,1683.0,1488.0
1,DMSO,7188.0,3771.0,3345.0
1,DMSO,6448.0,4174.0,3467.5
1,DMSO,6926.0,3618.0,3481.0
1,DMSO,5369.0,2550.0,1950.0
1,DMSO,3834.0,2094.0,1487.5
1,DMSO,5429.0,3082.0,2679.0
1,DMSO,5457.5,3072.0,2589.0
1,DMSO,6460.0,2093.5,1719.0
1,DMSO,6595.0,3222.5,2865.0
1,DMSO,8567.5,3950.5,3626.0
1,DMSO,6863.0,2629.0,2138.0
1,DMSO,6142.0,5436.0,3902.0
1,DMSO,5887.0,3030.0,2659.0
1,DMSO,5496.5,1647.0,1117.0
1,DMSO,9007.0,4320.0,3390.0
1,DMSO,8431.0,5095.0,4574.0
1,DMSO,3500.0,3478.0,3336.0
1,DMSO,8257.5,2838.0,2647.0
1,DMSO,6132.0,3837.0,2580.0
1,DMSO,9040.0,2453.0,2290.5
1,DMSO,3245.0,2377.0,2294.5
1,DMSO,6049.0,3116.0,3147.0
1,DMSO,6608.0,2798.0,2121.5
1,DMSO,4935.5,2058.0,1273.5
1,DMSO,6096.0,3352.5,2892.5
1,DMSO,4023.0,2976.0,2823.0
1,DMSO,4332.0,2281.0,2494.5
1,DMSO,6362.0,2912.0,2512.0
1,DMSO,9204.0,2405.0,1773.0
1,DMSO,7629.0,1851.0,1425.5
1,DMSO,7663.0,3232.0,2793.0
1,DMSO,5351.0,3566.0,3531.5
1,DMSO,5080.5,2727.0,2660.0
1,DMSO,4744.0,1491.0,1057.0
1,DMSO,4151.0,2232.5,942.0
1,DMSO,5899.0,3946.0,3198.0
1,DMSO,6346.0,3047.5,2683.0
1,DMSO,6098.0,2610.0,2299.0
1,DMSO,5279.0,3898.0,2793.0
1,DMSO,6185.0,4920.5,4480.0
1,DMSO,7245.0,3628.0,2423.0
1,DMSO,7624.0,4478.0,3636.0
1,DMSO,3654.0,2725.0,2513.0
1,DMSO,5507.0,1793.0,1457.5
1,DMSO,4061.0,1691.0,1311.0
1,DMSO,6358.0,2583.5,2347.0
1,DMSO,5804.0,2856.5,2850.0
1,DMSO,4930.5,3903.5,2757.0
1,DMSO,7000.0,3177.0,2816.5
1,DMSO,5027.0,3952.0,3201.0
1,DMSO,6619.0,4974.0,3459.0
1,DMSO,5683.0,2094.0,1909.0
1,DMSO,6662.0,3824.0,3225.0
1,DMSO,7227.0,3557.0,2999.0
1,DMSO,6968.0,4073.0,3535.0
1,DMSO,7425.0,2643.0,2385.0
1,DMSO,6664.0,1750.0,1400.0
1,DMSO,3868.0,2180.0,1707.5
1,DMSO,4714.0,2430.0,2047.5
1,DMSO,7267.0,4413.5,4121.0
1,DMSO,7796.5,5117.5,3845.0
1,DMSO,7964.0,3026.0,2266.0
1,DMSO,6993.0,3246.5,2741.5
1,DMSO,7780.5,4972.0,4510.0
1,DMSO,6923.5,2968.0,2260.0
1,DMSO,4254.0,2377.0,2542.0
1,DMSO,4805.0,2293.0,1546.0
1,DMSO,6352.5,2614.0,2381.5
1,DMSO,4721.0,3669.0,3095.0
1,DMSO,4974.0,2997.0,2812.0
1,DMSO,5913.0,3162.0,2697.0
1,DMSO,5993.5,3140.0,2770.0
1,DMSO,5101.0,3520.0,3171.0
1,DMSO,5426.0,1726.0,1700.0
1,DMSO,5968.0,3178.0,2769.5
1,DMSO,4139.0,2426.0,2141.0
1,DMSO,4452.0,2705.0,2809.0
1,DMSO,6590.0,3631.0,2754.0
1,DMSO,5544.0,2202.5,1911.0
1,DMSO,6094.5,2896.5,2490.0
1,DMSO,5607.5,4124.0,3150.0
1,DMSO,4403.0,2300.0,2101.5
1,DMSO,4081.0,1429.0,1337.0
1,DMSO,6229.0,3267.0,3052.0
1,DMSO,3581.5,2525.0,2388.0
1,DMSO,4643.0,2617.0,2078.0
1,DMSO,3784.5,2375.0,2154.0
1,DMSO,5594.0,1927.0,1637.0
1,DMSO,3818.0,2130.5,1737.0
1,DMSO,2233.5,1985.0,1379.0
1,DMSO,4496.5,2024.0,1788.0
1,DMSO,4483.0,1767.0,908.0
1,DMSO,5099.0,2084.0,902.5
1,DMSO,3395.0,1521.0,716.0
1,DMSO,1973.0,1294.0,517.0
1,DMSO,3560.0,2464.5,1739.5
1,DMSO,2841.0,1662.5,1127.0
1,DMSO,1968.0,864.0,270.0
1,DMSO,1996.0,959.5,303.0
1,DMSO,2757.0,1403.0,514.5
1,DMSO,1629.0,794.0,267.0
1,DMSO,233.5,115.0,70.0
1,DMSO,5602.0,1484.0,991.0
1,DMSO,5048.0,1287.0,582.0
1,DMSO,5072.5,1444.0,815.0
1,DMSO,5464.5,1447.0,1082.0
1,DMSO,5447.0,1502.0,1199.0
1,DMSO,5618.0,1481.0,1226.0
1,DMSO,4682.0,1261.0,893.5
1,DMSO,6554.5,1370.0,869.0
1,DMSO,6829.0,1413.0,1149.5
1,DMSO,6744.5,1243.0,1079.0
1,DMSO,6092.0,1633.0,1212.5
1,DMSO,5905.0,1366.0,1228.0
1,DMSO,7236.0,1270.0,1013.0
1,DMSO,6239.0,1465.0,1180.0
1,DMSO,5395.5,1097.0,999.5
1,DMSO,6028.0,1612.5,1162.0
1,DMSO,6406.0,1574.0,1248.0
1,DMSO,8196.0,1661.0,1371.0
1,DMSO,3809.0,1657.0,1300.5
1,DMSO,7164.0,1714.0,1241.0
1,DMSO,4033.0,1524.0,1445.0
1,DMSO,6966.5,1407.0,1325.5
1,DMSO,5331.0,1541.0,1303.0
1,DMSO,4044.0,1386.0,1150.0
